Serial number:,2045101
Channel:,CH1
Start date:,2024/04/05,Start time:,00:24:55
Sample:,1s
Reading #,Reading
NO.,Voltage,Current,Power,Status
184,5.059,1.040,5.261,CV
185,5.059,0.969,4.902,CV
186,5.059,0.968,4.897,CV
187,5.059,0.964,4.877,CV
188,5.059,0.998,5.049,CV
189,5.059,0.953,4.821,CV
190,5.059,0.945,4.781,CV
191,5.059,0.897,4.538,CV
192,5.059,0.889,4.497,CV
193,5.059,0.845,4.275,CV
194,5.059,1.005,5.084,CV
195,5.059,1.174,5.939,CV
196,5.059,1.049,5.307,CV
197,5.059,0.982,4.968,CV
198,5.059,1.071,5.418,CV
199,5.059,0.942,4.766,CV
200,5.059,1.061,5.368,CV
201,5.059,1.055,5.337,CV
202,5.059,0.947,4.791,CV
203,5.059,0.969,4.902,CV
204,5.059,0.968,4.897,CV
205,5.059,0.868,4.391,CV
206,5.059,1.035,5.236,CV
207,5.059,0.987,4.993,CV
208,5.059,0.956,4.836,CV
209,5.059,1.097,5.550,CV
210,5.059,0.989,5.003,CV
211,5.059,0.849,4.295,CV
212,5.059,0.871,4.406,CV
213,5.059,0.978,4.948,CV
214,5.059,1.003,5.074,CV
215,5.059,1.037,5.246,CV
216,5.059,0.970,4.907,CV
217,5.059,0.986,4.988,CV
218,5.059,1.045,5.287,CV
219,5.059,0.997,5.044,CV
220,5.059,0.965,4.882,CV
221,5.059,0.967,4.892,CV
222,5.059,1.018,5.150,CV
223,5.059,0.988,4.998,CV
224,5.059,0.849,4.295,CV
225,5.059,0.882,4.462,CV
226,5.059,0.951,4.811,CV
227,5.059,0.950,4.806,CV
228,5.059,1.039,5.256,CV
229,5.059,0.962,4.867,CV
230,5.059,0.896,4.533,CV
231,5.059,1.020,5.160,CV
232,5.059,0.943,4.771,CV
233,5.059,1.020,5.160,CV
234,5.059,1.017,5.145,CV
235,5.059,0.996,5.039,CV
236,5.059,0.995,5.034,CV
237,5.059,0.948,4.796,CV
238,5.059,0.985,4.983,CV
239,5.059,1.040,5.261,CV
240,5.059,0.887,4.487,CV
241,5.059,0.830,4.199,CV
242,5.059,0.993,5.024,CV
243,5.059,0.975,4.933,CV
244,5.059,1.029,5.206,CV
245,5.059,1.077,5.449,CV
246,5.059,0.996,5.039,CV
247,5.059,0.861,4.356,CV
248,5.059,0.921,4.659,CV
249,5.059,0.985,4.983,CV
250,5.059,1.026,5.191,CV
251,5.059,1.035,5.236,CV
252,5.059,1.056,5.342,CV
253,5.059,1.008,5.099,CV
254,5.059,1.009,5.105,CV
255,5.059,1.005,5.084,CV
256,5.059,0.848,4.290,CV
257,5.059,1.038,5.251,CV
258,5.059,0.888,4.492,CV
259,5.059,0.929,4.700,CV
260,5.059,0.965,4.882,CV
261,5.059,1.006,5.089,CV
262,5.059,1.005,5.084,CV
263,5.059,1.053,5.327,CV
264,5.059,1.006,5.089,CV
265,5.059,1.013,5.125,CV
266,5.059,1.004,5.079,CV
267,5.059,0.974,4.927,CV
268,5.059,0.998,5.049,CV
269,5.059,0.985,4.983,CV
270,5.059,1.001,5.064,CV
271,5.059,0.970,4.907,CV
272,5.059,1.047,5.297,CV
273,5.059,0.886,4.482,CV
274,5.059,0.913,4.619,CV
275,5.059,0.945,4.781,CV
276,5.059,0.852,4.310,CV
277,5.059,1.172,5.929,CV
278,5.059,0.987,4.993,CV
279,5.059,0.970,4.907,CV
280,5.059,0.992,5.019,CV
281,5.059,1.031,5.216,CV
282,5.059,1.074,5.433,CV
283,5.059,1.054,5.332,CV
284,5.059,0.969,4.902,CV
285,5.059,0.901,4.558,CV
286,5.059,1.027,5.196,CV
287,5.059,0.975,4.933,CV
288,5.059,1.110,5.615,CV
289,5.059,0.923,4.669,CV
290,5.059,0.983,4.973,CV
291,5.059,0.820,4.148,CV
292,5.059,0.971,4.912,CV
293,5.059,1.062,5.373,CV
294,5.059,0.988,4.998,CV
295,5.059,0.932,4.715,CV
296,5.059,0.844,4.270,CV
297,5.059,1.004,5.079,CV
298,5.059,0.912,4.614,CV
299,5.059,1.033,5.226,CV
300,5.059,0.970,4.907,CV
301,5.059,1.153,5.833,CV
302,5.059,0.960,4.857,CV
303,5.059,0.986,4.988,CV
304,5.059,0.868,4.391,CV
305,5.059,0.977,4.943,CV
306,5.059,0.938,4.745,CV
307,5.059,0.943,4.771,CV
308,5.059,0.972,4.917,CV
309,5.059,0.967,4.892,CV
310,5.059,0.888,4.492,CV
311,5.059,1.050,5.312,CV
312,5.059,0.960,4.857,CV
313,5.059,0.964,4.877,CV
314,5.059,0.964,4.877,CV
315,5.059,0.940,4.755,CV
316,5.059,1.044,5.282,CV
317,5.059,0.923,4.669,CV
318,5.059,0.968,4.897,CV
319,5.059,1.142,5.777,CV
320,5.059,0.928,4.695,CV
321,5.059,0.958,4.847,CV
322,5.059,0.975,4.933,CV
323,5.059,0.965,4.882,CV
324,5.059,0.952,4.816,CV
325,5.059,1.040,5.261,CV
326,5.059,0.964,4.877,CV
327,5.059,0.924,4.675,CV
328,5.059,0.987,4.993,CV
329,5.059,1.095,5.540,CV
330,5.059,0.886,4.482,CV
331,5.059,1.000,5.059,CV
332,5.059,0.845,4.275,CV
333,5.059,1.125,5.691,CV
334,5.059,0.989,5.003,CV
335,5.059,0.997,5.044,CV
336,5.059,0.974,4.927,CV
337,5.059,0.950,4.806,CV
338,5.059,1.123,5.681,CV
339,5.059,1.063,5.378,CV
340,5.059,1.054,5.332,CV
341,5.059,0.881,4.457,CV
342,5.059,1.059,5.357,CV
343,5.059,0.953,4.821,CV
344,5.059,0.960,4.857,CV
345,5.059,0.866,4.381,CV
346,5.059,1.049,5.307,CV
347,5.059,1.005,5.084,CV
348,5.059,0.945,4.781,CV
349,5.059,0.968,4.897,CV
350,5.059,0.994,5.029,CV
351,5.059,1.186,6.000,CV
352,5.059,0.969,4.902,CV
353,5.059,1.059,5.357,CV
354,5.059,1.004,5.079,CV
355,5.059,0.966,4.887,CV
356,5.059,0.966,4.887,CV
357,5.059,0.978,4.948,CV
358,5.059,0.975,4.933,CV
359,5.059,0.991,5.013,CV
360,5.059,1.031,5.216,CV
361,5.059,1.007,5.094,CV
362,5.059,0.895,4.528,CV
363,5.059,0.945,4.781,CV
364,5.059,0.891,4.508,CV
365,5.059,1.109,5.610,CV
366,5.059,0.949,4.801,CV
367,5.059,0.909,4.599,CV
368,5.059,0.997,5.044,CV
369,5.059,0.985,4.983,CV
370,5.059,0.964,4.877,CV
371,5.059,1.026,5.191,CV
372,5.059,0.964,4.877,CV
373,5.059,0.980,4.958,CV
374,5.059,1.014,5.130,CV
375,5.059,0.995,5.034,CV
376,5.059,1.078,5.454,CV
377,5.059,0.987,4.993,CV
378,5.059,1.050,5.312,CV
379,5.059,0.984,4.978,CV
380,5.059,1.001,5.064,CV
381,5.059,1.065,5.388,CV
382,5.059,0.998,5.049,CV
383,5.059,0.890,4.503,CV
384,5.059,0.985,4.983,CV
385,5.059,1.075,5.438,CV
386,5.059,1.035,5.236,CV
387,5.059,1.048,5.302,CV
388,5.059,0.996,5.039,CV
389,5.059,1.084,5.484,CV
390,5.059,1.078,5.454,CV
391,5.059,0.972,4.917,CV
392,5.059,0.996,5.039,CV
393,5.059,0.921,4.659,CV
394,5.059,1.028,5.201,CV
395,5.059,1.171,5.924,CV
396,5.059,1.008,5.099,CV
397,5.059,1.006,5.089,CV
398,5.059,1.104,5.585,CV
399,5.059,0.981,4.963,CV
400,5.059,0.899,4.548,CV
401,5.059,1.008,5.099,CV
402,5.059,1.063,5.378,CV
403,5.059,0.990,5.008,CV
404,5.059,1.049,5.307,CV
405,5.059,0.895,4.528,CV
406,5.059,0.966,4.887,CV
407,5.059,1.078,5.454,CV
408,5.059,0.958,4.847,CV
409,5.059,0.978,4.948,CV
410,5.059,0.936,4.735,CV
411,5.059,0.958,4.847,CV
412,5.059,1.034,5.231,CV
413,5.059,1.083,5.479,CV
414,5.059,0.979,4.953,CV
415,5.059,0.981,4.963,CV
416,5.059,1.055,5.337,CV
417,5.059,1.003,5.074,CV
418,5.059,0.948,4.796,CV
419,5.059,1.001,5.064,CV
420,5.059,0.964,4.877,CV
421,5.059,0.970,4.907,CV
422,5.059,1.010,5.110,CV
423,5.059,1.009,5.105,CV
424,5.059,0.946,4.786,CV
425,5.059,0.854,4.320,CV
426,5.059,1.004,5.079,CV
427,5.059,1.027,5.196,CV
428,5.059,0.978,4.948,CV
429,5.059,0.972,4.917,CV
430,5.059,1.018,5.150,CV
431,5.059,0.919,4.649,CV
432,5.059,0.856,4.331,CV
433,5.059,1.045,5.287,CV
434,5.059,0.987,4.993,CV
435,5.059,1.038,5.251,CV
436,5.059,1.010,5.110,CV
437,5.059,0.860,4.351,CV
438,5.059,1.006,5.089,CV
439,5.059,1.001,5.064,CV
440,5.059,0.973,4.922,CV
441,5.059,0.964,4.877,CV
442,5.059,1.005,5.084,CV
443,5.059,0.843,4.265,CV
444,5.059,0.981,4.963,CV
445,5.059,0.927,4.690,CV
446,5.059,0.950,4.806,CV
447,5.059,0.999,5.054,CV
448,5.059,0.958,4.847,CV
449,5.059,0.887,4.487,CV
450,5.059,0.909,4.599,CV
451,5.059,1.069,5.408,CV
452,5.059,1.022,5.170,CV
453,5.059,1.037,5.246,CV
454,5.059,1.074,5.433,CV
455,5.059,0.844,4.270,CV
456,5.059,0.995,5.034,CV
457,5.059,1.016,5.140,CV
458,5.059,0.907,4.589,CV
459,5.059,1.000,5.059,CV
460,5.059,1.061,5.368,CV
461,5.059,0.967,4.892,CV
462,5.059,1.021,5.165,CV
463,5.059,0.957,4.841,CV
464,5.060,0.851,4.306,CV
465,5.059,0.983,4.973,CV
466,5.059,0.923,4.669,CV
467,5.059,1.010,5.110,CV
468,5.059,1.042,5.271,CV
469,5.059,0.891,4.508,CV
470,5.059,1.039,5.256,CV
471,5.059,1.061,5.368,CV
472,5.059,0.994,5.029,CV
473,5.059,0.923,4.669,CV
474,5.059,0.948,4.796,CV
475,5.059,1.073,5.428,CV
476,5.059,1.060,5.363,CV
477,5.059,0.950,4.806,CV
478,5.059,0.999,5.054,CV
479,5.059,1.073,5.428,CV
480,5.059,0.972,4.917,CV
481,5.059,0.954,4.826,CV
482,5.059,0.977,4.943,CV
483,5.059,1.001,5.064,CV
484,5.059,0.972,4.917,CV
485,5.059,0.978,4.948,CV
486,5.059,0.969,4.902,CV
487,5.059,0.902,4.563,CV
488,5.059,1.124,5.686,CV
489,5.059,0.974,4.927,CV
490,5.059,0.991,5.013,CV
491,5.059,0.985,4.983,CV
492,5.059,1.049,5.307,CV
493,5.059,0.968,4.897,CV
494,5.059,0.975,4.933,CV
495,5.059,1.046,5.292,CV
496,5.059,0.902,4.563,CV
497,5.059,0.959,4.852,CV
498,5.059,1.071,5.418,CV
499,5.059,0.987,4.993,CV
500,5.059,0.953,4.821,CV
501,5.059,1.060,5.363,CV
502,5.059,0.979,4.953,CV
503,5.060,1.031,5.217,CV
504,5.059,0.950,4.806,CV
505,5.059,0.930,4.705,CV
506,5.059,0.976,4.938,CV
507,5.059,1.087,5.499,CV
508,5.059,1.057,5.347,CV
509,5.059,1.056,5.342,CV
510,5.059,1.037,5.246,CV
511,5.059,0.914,4.624,CV
512,5.059,0.878,4.442,CV
513,5.059,1.022,5.170,CV
514,5.059,0.979,4.953,CV
515,5.059,0.914,4.624,CV
516,5.059,1.003,5.074,CV
517,5.059,0.943,4.771,CV
518,5.059,0.933,4.720,CV
519,5.059,0.848,4.290,CV
520,5.059,0.994,5.029,CV
521,5.059,0.987,4.993,CV
522,5.059,1.056,5.342,CV
523,5.059,1.001,5.064,CV
524,5.059,0.961,4.862,CV
525,5.059,1.007,5.094,CV
526,5.059,0.981,4.963,CV
527,5.059,0.966,4.887,CV
528,5.059,0.997,5.044,CV
529,5.059,0.975,4.933,CV
530,5.059,1.064,5.383,CV
531,5.059,1.030,5.211,CV
532,5.059,0.963,4.872,CV
533,5.059,0.989,5.003,CV
534,5.059,1.080,5.464,CV
535,5.059,0.913,4.619,CV
536,5.059,1.014,5.130,CV
537,5.059,1.014,5.130,CV
538,5.059,0.974,4.927,CV
539,5.059,1.054,5.332,CV
540,5.059,0.987,4.993,CV
541,5.059,1.036,5.241,CV
542,5.059,1.042,5.271,CV
543,5.059,0.977,4.943,CV
544,5.059,0.979,4.953,CV
545,5.059,0.885,4.477,CV
546,5.059,0.976,4.938,CV
547,5.059,1.054,5.332,CV
548,5.059,0.974,4.927,CV
549,5.059,1.022,5.170,CV
550,5.059,1.053,5.327,CV
551,5.059,0.992,5.019,CV
552,5.059,1.015,5.135,CV
553,5.059,1.066,5.393,CV
554,5.059,1.032,5.221,CV
555,5.059,1.023,5.175,CV
556,5.059,1.009,5.105,CV
557,5.059,0.994,5.029,CV
558,5.059,1.001,5.064,CV
559,5.059,1.045,5.287,CV
560,5.059,0.982,4.968,CV
561,5.059,0.897,4.538,CV
562,5.059,0.957,4.841,CV
563,5.059,0.957,4.841,CV
564,5.059,0.997,5.044,CV
565,5.059,0.990,5.008,CV
566,5.059,1.063,5.378,CV
567,5.059,1.026,5.191,CV
568,5.059,0.984,4.978,CV
569,5.059,0.948,4.796,CV
570,5.059,0.843,4.265,CV
571,5.059,1.137,5.752,CV
572,5.059,0.998,5.049,CV
573,5.059,0.980,4.958,CV
574,5.059,0.847,4.285,CV
575,5.059,0.884,4.472,CV
576,5.059,1.002,5.069,CV
577,5.059,0.881,4.457,CV
578,5.059,1.050,5.312,CV
579,5.059,1.058,5.352,CV
580,5.059,0.950,4.806,CV
581,5.059,1.052,5.322,CV
582,5.059,1.038,5.251,CV
583,5.059,0.949,4.801,CV
584,5.059,1.061,5.368,CV
585,5.059,1.178,5.960,CV
586,5.059,0.984,4.978,CV
587,5.059,1.000,5.059,CV
588,5.059,0.884,4.472,CV
589,5.059,0.891,4.508,CV
590,5.059,0.973,4.922,CV
591,5.059,0.987,4.993,CV
592,5.059,0.921,4.659,CV
593,5.059,1.045,5.287,CV
594,5.059,0.960,4.857,CV
595,5.059,1.146,5.798,CV
596,5.059,0.967,4.892,CV
597,5.059,0.957,4.841,CV
598,5.059,1.062,5.373,CV
599,5.059,0.978,4.948,CV
600,5.059,1.002,5.069,CV
601,5.059,0.934,4.725,CV
602,5.059,1.093,5.529,CV
603,5.059,1.004,5.079,CV
604,5.059,0.976,4.938,CV
605,5.059,0.974,4.927,CV
606,5.059,0.925,4.680,CV
607,5.059,1.078,5.454,CV
608,5.059,1.051,5.317,CV
609,5.059,1.051,5.317,CV
610,5.059,0.914,4.624,CV
611,5.059,1.086,5.494,CV
612,5.059,1.118,5.656,CV
613,5.059,1.010,5.110,CV
614,5.059,0.969,4.902,CV
615,5.059,0.940,4.755,CV
616,5.059,0.951,4.811,CV
617,5.059,0.963,4.872,CV
618,5.059,0.832,4.209,CV
619,5.059,0.925,4.680,CV
620,5.059,1.019,5.155,CV
621,5.059,1.029,5.206,CV
622,5.059,1.001,5.064,CV
623,5.059,1.062,5.373,CV
624,5.059,0.924,4.675,CV
625,5.059,1.063,5.378,CV
626,5.059,1.017,5.145,CV
627,5.059,0.964,4.877,CV
628,5.059,0.893,4.518,CV
629,5.059,0.966,4.887,CV
630,5.059,0.968,4.897,CV
631,5.059,0.892,4.513,CV
632,5.059,0.973,4.922,CV
633,5.059,0.985,4.983,CV
634,5.059,0.898,4.543,CV
635,5.059,0.857,4.336,CV
636,5.059,1.012,5.120,CV
637,5.059,0.934,4.725,CV
638,5.059,0.948,4.796,CV
639,5.059,1.016,5.140,CV
640,5.059,0.984,4.978,CV
641,5.059,0.919,4.649,CV
642,5.059,1.012,5.120,CV
643,5.059,0.848,4.290,CV
644,5.059,0.904,4.573,CV
645,5.059,1.042,5.271,CV
646,5.059,0.911,4.609,CV
647,5.059,0.873,4.417,CV
648,5.059,1.050,5.312,CV
649,5.059,1.051,5.317,CV
650,5.059,0.974,4.927,CV
651,5.059,1.045,5.287,CV
652,5.059,1.082,5.474,CV
653,5.059,0.919,4.649,CV
654,5.059,1.026,5.191,CV
655,5.059,0.941,4.761,CV
656,5.059,1.018,5.150,CV
657,5.059,0.929,4.700,CV
658,5.059,1.035,5.236,CV
659,5.059,1.074,5.433,CV
660,5.059,0.976,4.938,CV
661,5.059,1.054,5.332,CV
662,5.059,1.005,5.084,CV
663,5.059,1.092,5.524,CV
664,5.059,0.987,4.993,CV
665,5.059,0.996,5.039,CV
666,5.059,1.086,5.494,CV
667,5.059,0.972,4.917,CV
668,5.059,0.976,4.938,CV
669,5.059,1.052,5.322,CV
670,5.059,0.949,4.801,CV
671,5.059,0.942,4.766,CV
672,5.059,1.086,5.494,CV
673,5.059,1.044,5.282,CV
674,5.059,0.875,4.427,CV
675,5.059,1.001,5.064,CV
676,5.059,0.984,4.978,CV
677,5.059,0.994,5.029,CV
678,5.059,1.031,5.216,CV
679,5.059,1.052,5.322,CV
680,5.059,1.016,5.140,CV
681,5.059,1.015,5.135,CV
682,5.059,1.046,5.292,CV
683,5.059,1.032,5.221,CV
684,5.059,0.829,4.194,CV
685,5.059,0.823,4.164,CV
686,5.059,1.000,5.059,CV
687,5.059,0.903,4.568,CV
688,5.059,0.905,4.578,CV
689,5.059,1.016,5.140,CV
690,5.059,1.050,5.312,CV
691,5.059,0.935,4.730,CV
692,5.059,0.956,4.836,CV
693,5.059,1.040,5.261,CV
694,5.059,0.972,4.917,CV
695,5.059,1.066,5.393,CV
696,5.059,0.968,4.897,CV
697,5.059,0.978,4.948,CV
698,5.059,1.065,5.388,CV
699,5.059,0.974,4.927,CV
700,5.059,0.956,4.836,CV
701,5.059,1.048,5.302,CV
702,5.059,1.061,5.368,CV
703,5.059,1.004,5.079,CV
704,5.059,1.111,5.621,CV
705,5.059,1.016,5.140,CV
706,5.059,1.035,5.236,CV
707,5.059,0.968,4.897,CV
708,5.059,1.022,5.170,CV
709,5.059,1.022,5.170,CV
710,5.059,0.969,4.902,CV
711,5.059,0.939,4.750,CV
712,5.059,0.897,4.538,CV
713,5.059,0.993,5.024,CV
714,5.059,1.046,5.292,CV
715,5.059,0.952,4.816,CV
716,5.059,0.969,4.902,CV
717,5.059,0.930,4.705,CV
718,5.059,0.975,4.933,CV
719,5.059,1.008,5.099,CV
720,5.059,1.006,5.089,CV
721,5.059,0.976,4.938,CV
722,5.059,1.011,5.115,CV
723,5.059,0.989,5.003,CV
724,5.059,1.003,5.074,CV
725,5.059,1.071,5.418,CV
726,5.059,0.995,5.034,CV
727,5.059,1.126,5.696,CV
728,5.059,1.009,5.105,CV
729,5.059,0.980,4.958,CV
730,5.059,1.046,5.292,CV
731,5.059,1.000,5.059,CV
732,5.059,1.015,5.135,CV
733,5.059,1.056,5.342,CV
734,5.059,1.021,5.165,CV
735,5.059,1.164,5.889,CV
736,5.059,0.950,4.806,CV
737,5.059,0.898,4.543,CV
738,5.059,0.972,4.917,CV
739,5.059,0.999,5.054,CV
740,5.059,0.980,4.958,CV
741,5.059,1.061,5.368,CV
742,5.059,1.042,5.271,CV
743,5.059,1.073,5.428,CV
744,5.059,0.988,4.998,CV
745,5.059,0.947,4.791,CV
746,5.059,1.004,5.079,CV
747,5.059,0.986,4.988,CV
748,5.059,1.046,5.292,CV
749,5.059,1.052,5.322,CV
750,5.059,1.061,5.368,CV
751,5.059,0.985,4.983,CV
752,5.059,0.941,4.761,CV
753,5.059,1.066,5.393,CV
754,5.059,0.967,4.892,CV
755,5.059,0.998,5.049,CV
756,5.059,0.982,4.968,CV
757,5.059,0.984,4.978,CV
758,5.059,1.069,5.408,CV
759,5.059,1.007,5.094,CV
760,5.059,1.067,5.398,CV
761,5.059,0.993,5.024,CV
762,5.059,1.134,5.737,CV
763,5.059,0.944,4.776,CV
764,5.059,0.983,4.973,CV
765,5.059,0.988,4.998,CV
766,5.059,1.065,5.388,CV
767,5.059,1.070,5.413,CV
768,5.059,1.080,5.464,CV
769,5.059,0.967,4.892,CV
770,5.059,1.033,5.226,CV
771,5.059,0.983,4.973,CV
772,5.059,1.071,5.418,CV
773,5.059,1.076,5.443,CV
774,5.059,0.968,4.897,CV
775,5.059,0.990,5.008,CV
776,5.059,1.003,5.074,CV
777,5.059,0.964,4.877,CV
778,5.059,1.032,5.221,CV
779,5.059,0.933,4.720,CV
780,5.059,1.028,5.201,CV
781,5.059,0.964,4.877,CV
782,5.059,0.965,4.882,CV
783,5.059,0.972,4.917,CV
784,5.059,0.915,4.629,CV
785,5.059,0.977,4.943,CV
786,5.059,0.957,4.841,CV
787,5.059,1.063,5.378,CV
788,5.059,1.095,5.540,CV
789,5.059,0.917,4.639,CV
790,5.059,1.097,5.550,CV
791,5.059,1.058,5.352,CV
792,5.059,0.919,4.649,CV
793,5.059,0.988,4.998,CV
794,5.059,0.992,5.019,CV
795,5.059,0.891,4.508,CV
796,5.059,0.952,4.816,CV
797,5.059,0.968,4.897,CV
798,5.059,0.996,5.039,CV
799,5.059,0.947,4.791,CV
800,5.059,0.868,4.391,CV
801,5.059,1.026,5.191,CV
802,5.059,0.939,4.750,CV
803,5.059,0.978,4.948,CV
804,5.059,1.018,5.150,CV
805,5.059,0.972,4.917,CV
806,5.059,1.139,5.762,CV
807,5.059,1.012,5.120,CV
808,5.059,0.965,4.882,CV
809,5.059,1.022,5.170,CV
810,5.059,0.942,4.766,CV
811,5.059,0.883,4.467,CV
812,5.059,0.992,5.019,CV
813,5.059,0.978,4.948,CV
814,5.059,1.058,5.352,CV
